0.715842,2.14133e-06,0.958034
1.0,0.439661,0.999998
0.199771,0.778037,0.999998
4.40628e-06,0.368733,1.39439e-06
0.0575055,1.65325e-06,0.389137
0.999992,3.05084e-06,0.415933
0.70387,0.999995,0.99999
0.999999,0.999998,0.409554
0.000251326,0.997763,0.541318
0.920829,0.155716,2.12004e-06
0.453602,2.31302e-06,7.99976e-06
0.999844,0.58387,1.79358e-06
1.5974e-06,0.305801,0.824827
0.313691,2.00379e-05,0.943961
1.0254e-05,0.853802,0.051625
0.411076,0.999997,2.04884e-06
