0.999997,0.449757,0.999999
2.05801e-06,0.498213,3.2271e-06
0.999999,9.03654e-05,0.425383
0.154819,0.113647,1.00565e-05
0.121475,0.999997,0.997454
0.268239,0.0166385,0.911606
0.579485,5.67091e-07,0.00795798
5.51104e-06,0.999998,0.411278
0.997234,0.227645,0.0652711
4.33847e-06,0.45609,0.999998
0.244898,0.917598,1.3484e-06
0.672402,0.999976,9.69433e-06
8.05176e-06,3.0013e-06,0.473097
0.999999,0.657713,3.37658e-06
0.759202,9.56903e-07,0.888161
0.999999,0.999998,0.445103
